Post id,Date,Post text,Post Link,Impressions,Likes,Engagements,Bookmarks,Shares,New follows,Replies,Reposts,Profile visits,Detail Expands,URL Clicks,Hashtag Clicks,Permalink Clicks
2098073882452263058,"Thu, Sep 10, 2026",@AaronxShepherd Top article bro,https://x.com/MauroJPelle/status/2098073882452263058,36,0,1,0,0,0,0,0,1,0,0,0,0
2098070993872838699,"Thu, Sep 10, 2026","@OnatAksaray yeah selecting feels like youre not really working, writing from scratch feels productive even when its slower",https://x.com/MauroJPelle/status/2098070993872838699,4,0,0,0,0,0,0,0,0,0,0,0,0
2098070566662033617,"Thu, Sep 10, 2026",@yesadok exactly!,https://x.com/MauroJPelle/status/2098070566662033617,1,0,0,0,0,0,0,0,0,0,0,0,0
2098070266748301740,"Thu, Sep 10, 2026",@knoxtwts Thanks bro,https://x.com/MauroJPelle/status/2098070266748301740,10,1,1,0,0,0,0,0,0,0,0,0,0
2098025019011965359,"Thu, Sep 10, 2026","Where it is now: • 11 top-level areas, all indexed in ops/MAP.md • 73 skills, split by activity so they outlive any client • 25 scripts, each declaring its own limit in the first lines • 4 agents, all defensive • 9 conventions, 4 of which carry the weight Where it goes",https://x.com/MauroJPelle/status/2098025019011965359,247,11,20,0,0,0,1,0,0,8,0,0,0
2098014324379845045,"Thu, Sep 10, 2026",@lorenzo_pravata So clean,https://x.com/MauroJPelle/status/2098014324379845045,44,1,6,0,0,0,1,0,0,4,0,0,0
2098001647565758584,"Thu, Sep 10, 2026","@alishteinn using the notion claude plugin, do you use mcp?",https://x.com/MauroJPelle/status/2098001647565758584,25,1,2,0,0,0,1,0,0,0,0,0,0
2098001538530566357,"Thu, Sep 10, 2026","@TheW3Space wdy bro, just type it here",https://x.com/MauroJPelle/status/2098001538530566357,9,0,0,0,0,0,0,0,0,0,0,0,0
2098001439855456603,"Thu, Sep 10, 2026","@misfitwriter_ Thanks bro, works for us",https://x.com/MauroJPelle/status/2098001439855456603,8,0,0,0,0,0,0,0,0,0,0,0,0
2097998431411130638,"Thu, Sep 10, 2026",@alishteinn bro what a great article man,https://x.com/MauroJPelle/status/2097998431411130638,28,1,2,0,0,0,1,0,0,0,0,0,0
2097996100854530149,"Thu, Sep 10, 2026",@AdityaKhanduri thanks bro!,https://x.com/MauroJPelle/status/2097996100854530149,42,1,4,0,0,0,0,0,1,2,0,0,0
2097988930494771478,"Thu, Sep 10, 2026",https://t.co/EWFDh7I18g,https://x.com/MauroJPelle/status/2097988930494771478,876,15,67,7,0,0,5,0,4,43,0,0,0
2097972417263997057,"Thu, Sep 10, 2026","@AnthonyGaenzle yeah the posts i overthink the most always perform the worst, funny how that works",https://x.com/MauroJPelle/status/2097972417263997057,2,0,0,0,0,0,0,0,0,0,0,0,0
2097972253665222657,"Thu, Sep 10, 2026",@siddharthwv yeah growth posts and lead posts are basically never the same post for us either,https://x.com/MauroJPelle/status/2097972253665222657,8,0,1,0,0,0,0,0,1,0,0,0,0
2097972022563201205,"Thu, Sep 10, 2026",@NAndriievskyi growth is just an audit you cant opt out of,https://x.com/MauroJPelle/status/2097972022563201205,15,1,1,0,0,0,0,0,0,0,0,0,0
2097971971770208492,"Thu, Sep 10, 2026","@dylan_bridger we tried this on a client email, phone leads closed way faster than the booked calls",https://x.com/MauroJPelle/status/2097971971770208492,12,1,5,0,0,0,1,0,1,2,0,0,0
2097971465387651188,"Thu, Sep 10, 2026",@rashiumapathi how do you scale that past a couple threads without it looking farmed,https://x.com/MauroJPelle/status/2097971465387651188,6,1,2,0,0,0,0,0,1,0,0,0,0
2097970018017313273,"Thu, Sep 10, 2026",@Dmarketsniper cost per lead is just a nicer looking vanity metric,https://x.com/MauroJPelle/status/2097970018017313273,24,0,0,0,0,0,0,0,0,0,0,0,0
2097969282248298826,"Thu, Sep 10, 2026","@heyizmadz yeah showing the actual process is what got us the $12m/mo founder, not hiding it",https://x.com/MauroJPelle/status/2097969282248298826,37,1,7,0,0,0,1,0,2,3,0,0,0
2097968714553442714,"Thu, Sep 10, 2026","@harry_ngala10 yeah ive said 'distribution beats the build' probably 20 different ways at this point, still works",https://x.com/MauroJPelle/status/2097968714553442714,13,1,4,0,0,0,1,0,1,1,0,0,0
2097967550365642952,"Thu, Sep 10, 2026","@revenumaxxing the budget one is huge, switching to that phrasing stopped the 'no budget' excuse for us",https://x.com/MauroJPelle/status/2097967550365642952,24,1,3,0,0,0,1,0,0,1,0,0,0
2097967355133399191,"Thu, Sep 10, 2026","@notesbylouis same thing with sales calls, if the call has to explain the value your content already failed",https://x.com/MauroJPelle/status/2097967355133399191,15,1,3,0,0,0,1,0,1,0,0,0,0
2097967029504422238,"Thu, Sep 10, 2026","@ShaneHummus this is literally the model, my agency exists because of the personal brand not the other way around",https://x.com/MauroJPelle/status/2097967029504422238,8,0,1,0,0,0,0,0,1,0,0,0,0
2097963983835718133,"Thu, Sep 10, 2026","@harry_ngala10 yeah the hardest clients to write for are the smartest ones, they cant translate their own genius",https://x.com/MauroJPelle/status/2097963983835718133,3,0,0,0,0,0,0,0,0,0,0,0,0
2097963942349771244,"Thu, Sep 10, 2026","@maxpatenaude_ yeah context matters way more than the number, ad spend inflated results are the easiest flex to fake",https://x.com/MauroJPelle/status/2097963942349771244,4,1,2,0,0,0,0,0,0,1,0,0,0
2097963180462883183,"Thu, Sep 10, 2026","@theroborourke the pre-sell before the call is underrated, half our calls are basically just logistics now",https://x.com/MauroJPelle/status/2097963180462883183,44,1,1,0,0,0,0,0,0,0,0,0,0
2097963126549275010,"Thu, Sep 10, 2026","@AaronxShepherd same logic applies to dms too, lead with their result never with what you do",https://x.com/MauroJPelle/status/2097963126549275010,14,0,0,0,0,0,0,0,0,0,0,0,0
2097962390545440928,"Thu, Sep 10, 2026","@13_narcissus made research free, made cutting through the noise so much harder",https://x.com/MauroJPelle/status/2097962390545440928,13,1,2,0,0,0,1,0,0,0,0,0,0
2097961942413402278,"Thu, Sep 10, 2026","@jordan_ross_8F ai ops fixes the admin, doesnt fix the junior who still cant think like you",https://x.com/MauroJPelle/status/2097961942413402278,16,0,0,0,0,0,0,0,0,0,0,0,0
2097961813434335352,"Thu, Sep 10, 2026",@georgeclem same framework works with content instead of ads for booking calls too,https://x.com/MauroJPelle/status/2097961813434335352,12,0,0,0,0,0,0,0,0,0,0,0,0
2097961755993325686,"Thu, Sep 10, 2026","@ItsMeBenChan yeah we do this with client wins too, same case study becomes like 5 different hooks",https://x.com/MauroJPelle/status/2097961755993325686,23,1,4,0,0,0,1,0,0,2,0,0,0
2097961246205088021,"Thu, Sep 10, 2026",@cem_hasoglu how do you know when you've niched too far and cut the market too thin,https://x.com/MauroJPelle/status/2097961246205088021,12,0,0,0,0,0,0,0,0,0,0,0,0
2097960506195579010,"Thu, Sep 10, 2026","@AgenticOperator same thing with content, my old stuff ages like milk too, constant re earning",https://x.com/MauroJPelle/status/2097960506195579010,10,1,3,0,0,0,1,0,0,1,0,0,0
2097960443117535487,"Thu, Sep 10, 2026","@MakadiaHarsh for us it was always follow up messages, tiny task, closest thing to revenue there is",https://x.com/MauroJPelle/status/2097960443117535487,4,0,0,0,0,0,0,0,0,0,0,0,0
2097960200753774715,"Thu, Sep 10, 2026","@danielfazio every one of our best clients could do this themselves, they just do the math on their hourly rate",https://x.com/MauroJPelle/status/2097960200753774715,124,0,7,0,0,0,1,0,6,0,0,0,0
2097960148656402475,"Thu, Sep 10, 2026",@evanseech the typeform lies more than the leads do,https://x.com/MauroJPelle/status/2097960148656402475,11,0,0,0,0,0,0,0,0,0,0,0,0
2097960040141332587,"Thu, Sep 10, 2026",@umzrs the crypto pivot tanking it to 4k is the most honest part of this story,https://x.com/MauroJPelle/status/2097960040141332587,109,0,1,0,0,0,0,0,1,0,0,0,0
2097959920624672778,"Thu, Sep 10, 2026","@TheOvermanEthos same, past a certain point more clients just means more days i hate",https://x.com/MauroJPelle/status/2097959920624672778,18,1,3,0,0,0,1,0,0,1,0,0,0
2097959858704183535,"Thu, Sep 10, 2026","@HixonStudio this is basically my whole reply strategy, engage for a month then the dms make sense",https://x.com/MauroJPelle/status/2097959858704183535,9,1,2,0,0,0,0,0,0,1,0,0,0
2097957432945230096,"Thu, Sep 10, 2026",You don't have a writing problem. You have a selection problem. The article you've been meaning to publish is already sitting in your call recordings.,https://x.com/MauroJPelle/status/2097957432945230096,234,14,33,0,0,1,4,0,7,7,0,0,0
2097735454577582264,"Wed, Sep 9, 2026",@LeadGenMatt congrats bro!,https://x.com/MauroJPelle/status/2097735454577582264,5,0,0,0,0,0,0,0,0,0,0,0,0
2097706752246444049,"Wed, Sep 9, 2026",@cobble_dev_ten 7 days is just the perfect timeline for us at least. We get about 14 to 21 pieces of quality content in that time so there's not too much or too little to analytze,https://x.com/MauroJPelle/status/2097706752246444049,21,1,2,0,0,0,1,0,0,0,0,0,0
2097691990024478845,"Wed, Sep 9, 2026","@knoxtwts Clean graph bro, stealing this haha",https://x.com/MauroJPelle/status/2097691990024478845,23,1,2,0,0,0,1,0,0,0,0,0,0
2097676003531280676,"Wed, Sep 9, 2026","An analysis that names its own blind spot lets you go get the missing data. One that hides the blind spot gets you doubling down, with total confidence, on reach that was never going to convert. https://t.co/1mMtrP7w93",https://x.com/MauroJPelle/status/2097676003531280676,213,10,15,1,0,0,0,0,0,5,0,0,0
2097633714276565072,"Wed, Sep 9, 2026","The bar for automating something isn't ""can an agent do this."" It's ""is this already good enough that I'd ship it without looking."" A lot of what people are rushing to automate fails that test. Fix the work. Then let it run.",https://x.com/MauroJPelle/status/2097633714276565072,130,9,17,1,0,0,2,0,1,5,0,0,0
2097604126171382092,"Wed, Sep 9, 2026","@ajinkyaaar yeah the days i scroll too much before writing, my posts come out sounding like nobody",https://x.com/MauroJPelle/status/2097604126171382092,21,1,5,0,0,0,1,0,2,1,0,0,0
2097604054847250616,"Wed, Sep 9, 2026","@ZaidAD_ for us its almost always the response time step, people just sit on the interested replies",https://x.com/MauroJPelle/status/2097604054847250616,16,1,8,0,0,0,1,0,1,5,0,0,0
2097603967547003306,"Wed, Sep 9, 2026","@troyaitken_ same for us with ecom clients wanting pure content, never worked, we just say no now upfront",https://x.com/MauroJPelle/status/2097603967547003306,20,2,4,0,0,0,0,0,1,1,0,0,0
2097603830015730055,"Wed, Sep 9, 2026",@NicoMuoio did he say what specifically in the post made him book,https://x.com/MauroJPelle/status/2097603830015730055,40,0,0,0,0,0,0,0,0,0,0,0,0
2097603782100074524,"Wed, Sep 9, 2026",@theaymanarab yeah we moved our cta earlier on longer form stuff and bookings went up,https://x.com/MauroJPelle/status/2097603782100074524,62,1,4,0,0,0,0,0,2,1,0,0,0
2097603279534412091,"Wed, Sep 9, 2026",@rashiumapathi how do you convince a founder its positioning and not the channel once traffic's already up,https://x.com/MauroJPelle/status/2097603279534412091,12,1,5,0,0,0,1,0,2,1,0,0,0
2097603223947239504,"Wed, Sep 9, 2026",@AnthonyGaenzle yeah i started throwing in stuff with zero lesson just to remind people im a person,https://x.com/MauroJPelle/status/2097603223947239504,18,1,4,0,0,0,1,0,0,2,0,0,0
2097602871227203947,"Wed, Sep 9, 2026","@RCIllingworth yeah blended metrics hide this everywhere, same problem when people average content engagement across platforms",https://x.com/MauroJPelle/status/2097602871227203947,5,0,0,0,0,0,0,0,0,0,0,0,0
2097602549763211485,"Wed, Sep 9, 2026",@fortuneogeh8 yeah half our onboarding calls start with untangling someones ghl automations first,https://x.com/MauroJPelle/status/2097602549763211485,10,1,2,0,0,0,1,0,0,0,0,0,0
2097602506847134156,"Wed, Sep 9, 2026","@markfzhuk yeah we saw the same with cold email domains, fancy setup just burns faster",https://x.com/MauroJPelle/status/2097602506847134156,7,0,0,0,0,0,0,0,0,0,0,0,0
2097602161328767219,"Wed, Sep 9, 2026","@eshaankansal the buying committee mapping before outreach is the part everyone skips, good breakdown",https://x.com/MauroJPelle/status/2097602161328767219,103,0,4,0,0,0,1,0,3,0,0,0,0
2097602116843974714,"Wed, Sep 9, 2026",@maciekl_ whats your input routine look like day to day,https://x.com/MauroJPelle/status/2097602116843974714,40,0,0,0,0,0,0,0,0,0,0,0,0
2097602054441021701,"Wed, Sep 9, 2026","@fatjoedavies we tried to templatize voice work once, killed what made it work",https://x.com/MauroJPelle/status/2097602054441021701,14,0,2,0,0,0,1,0,0,1,0,0,0
2097601657571807629,"Wed, Sep 9, 2026","@TheGeoMethod same with content, the day you dont feel like posting is exactly the day you should",https://x.com/MauroJPelle/status/2097601657571807629,11,1,3,0,0,0,1,0,0,1,0,0,0
2097601384438796668,"Wed, Sep 9, 2026","@theroborourke same logic scales to content, showing proof publicly does more for price than any script",https://x.com/MauroJPelle/status/2097601384438796668,14,0,0,0,0,0,0,0,0,0,0,0,0
2097601261344321821,"Wed, Sep 9, 2026","@quintenxjohnson same three questions work for linkedin, just swap fyp for feed",https://x.com/MauroJPelle/status/2097601261344321821,9,0,0,0,0,0,0,0,0,0,0,0,0
2097601219942322644,"Wed, Sep 9, 2026",@MediaKing the hero hire is just avoidance in a nicer outfit,https://x.com/MauroJPelle/status/2097601219942322644,19,0,1,0,0,0,0,0,1,0,0,0,0
2097597076016111698,"Wed, Sep 9, 2026",@revenumaxxing an empty pipeline is honestly the cheaper problem to have haha,https://x.com/MauroJPelle/status/2097597076016111698,6,0,0,0,0,0,0,0,0,0,0,0,0
2097596454155997676,"Wed, Sep 9, 2026","@theroborourke 3 weeks to close after 10 months of nothing, thats the real data point here",https://x.com/MauroJPelle/status/2097596454155997676,32,0,0,0,0,0,0,0,0,0,0,0,0
2097596409654419814,"Wed, Sep 9, 2026",@ChrisLDyson yeah this is basically why i stopped replying in rooms below my own icp,https://x.com/MauroJPelle/status/2097596409654419814,24,2,3,0,0,0,1,0,0,0,0,0,0
2097596221405675989,"Wed, Sep 9, 2026","@brillaas same thing with inbound, if you dont hit them same day theyre already talking to someone else",https://x.com/MauroJPelle/status/2097596221405675989,17,0,1,0,0,0,0,0,0,1,0,0,0
2097596014291014045,"Wed, Sep 9, 2026","@knoxtwts for content its always distribution thats the narrow stage, production scales easy",https://x.com/MauroJPelle/status/2097596014291014045,7,1,1,0,0,0,0,0,0,0,0,0,0
2097594266843320752,"Wed, Sep 9, 2026",@atishayhyperke 5% only unheard of if you ignore how warm that list already is,https://x.com/MauroJPelle/status/2097594266843320752,162,0,2,0,0,0,1,0,0,1,0,0,0
2097593829272461445,"Wed, Sep 9, 2026",@SachinBRao1 one offer sounds clean till sales wants the upsell mid funnel,https://x.com/MauroJPelle/status/2097593829272461445,10,1,4,0,0,0,1,0,1,1,0,0,0
2097593758254510287,"Wed, Sep 9, 2026",@rcmisk what made you stick past the point it wasnt working for you,https://x.com/MauroJPelle/status/2097593758254510287,12,0,0,0,0,0,0,0,0,0,0,0,0
2097592237139923237,"Wed, Sep 9, 2026",https://t.co/r2OwNd3v7z,https://x.com/MauroJPelle/status/2097592237139923237,678,13,36,1,0,0,1,0,1,21,0,0,0
2097514276999090308,"Wed, Sep 9, 2026",@notdwd Good article bro,https://x.com/MauroJPelle/status/2097514276999090308,14,1,1,0,0,0,0,0,0,0,0,0,0
